,X,rt,stimulus,key_press,ListLength,Trial_index,Phase,correct,ExperimentalPhase,Block,word1,word2,save,date,subject_id,trial_type,trial_index,time_elapsed,internal_node_id,response,cue,target,SequenceLength,sequence,letterSeen,queriedPosition,Stimulus_type,TrialType,timeMs,timeMin,score,correct_01,validTrials,validID,W2VWordPairsSim,SimBins,Error_type,W2VReponseCueSim,W2VReponseTargetSim,averageSimToCue,averageSimToTarget
5242,77233,5521.70000000019,<h1>target</h1><br><br><br> Please press space as soon as you recall the target.,32,22,3,CuePresentation,False,True,4,,,True,11_8_2023_8_31_34,w2dq79f2u9m07f3,html-keyboard-response,993,2305482,0.0-993.0,0,target,clasp,,,,2,,,,,,0,True,True,0.263086746212108,2,Omission,999.0,999.0,0.12215358674038931,0.2677967109493452
5243,77235,1821.29999999981,<h1>domino</h1><br><br><br> Please press space as soon as you recall the target.,32,22,4,CuePresentation,True,True,4,,,True,11_8_2023_8_31_34,w2dq79f2u9m07f3,html-keyboard-response,997,2314338,0.0-997.0,statue,domino,statue,,,,7,,,,,,1,True,True,0.110843714578772,1,Correct,999.0,999.0,0.10836882502844028,0.16913141882025645
5244,77237,4146.10000000009,<h1>rosary</h1><br><br><br> Please press space as soon as you recall the target.,32,22,5,CuePresentation,True,True,4,,,True,11_8_2023_8_31_34,w2dq79f2u9m07f3,html-keyboard-response,1001,2324648,0.0-1001.0,altar,rosary,altar,,,,21,,,,,,1,False,True,0.461896339092241,3,Correct,999.0,999.0,0.07892889199876212,0.15431561298610047
5245,77239,2862.40000000037,<h1>banner</h1><br><br><br> Please press space as soon as you recall the target.,32,22,6,CuePresentation,True,True,4,,,True,11_8_2023_8_31_34,w2dq79f2u9m07f3,html-keyboard-response,1005,2332858,0.0-1005.0,flag,banner,flag,,,,5,,,,,,1,True,True,0.616673037290324,4,Correct,999.0,999.0,0.15578688031860446,0.157236587835926
5246,77241,4079.70000000019,<h1>spool</h1><br><br><br> Please press space as soon as you recall the target.,32,22,7,CuePresentation,False,True,4,,,True,11_8_2023_8_31_34,w2dq79f2u9m07f3,html-keyboard-response,1009,2343975,0.0-1009.0,0,spool,chisel,,,,22,,,,,,0,False,True,0.561989970663317,3,Omission,999.0,999.0,0.22642718909583454,0.22344927195937248
5247,77243,4706.89999999991,<h1>mast</h1><br><br><br> Please press space as soon as you recall the target.,32,22,8,CuePresentation,False,True,4,,,True,11_8_2023_8_31_34,w2dq79f2u9m07f3,html-keyboard-response,1013,2355711,0.0-1013.0,flag,mast,frame,,,,4,,,,,,0,True,True,0.455237418240569,3,Intrusion,0.22000945417106307,0.20167604997459163,0.17760376670967692,0.22371089992118115
5248,77245,4815.90000000037,<h1>globe</h1><br><br><br> Please press space as soon as you recall the target.,32,22,9,CuePresentation,True,True,4,,,True,11_8_2023_8_31_34,w2dq79f2u9m07f3,html-keyboard-response,1017,2367564,0.0-1017.0,coal,globe,coal,,,,15,,,,,,1,False,True,0.0521687423182363,1,Correct,999.0,999.0,0.11318616385865914,0.1072630301982147
5249,77247,3730.20000000019,<h1>prune</h1><br><br><br> Please press space as soon as you recall the target.,32,22,10,CuePresentation,True,True,4,,,True,11_8_2023_8_31_34,w2dq79f2u9m07f3,html-keyboard-response,1021,2375934,0.0-1021.0,thorn,prune,thorn,,,,20,,,,,,1,False,True,0.999999978936332,5,Correct,999.0,999.0,0.20899641027004712,0.19016299196846895
5250,77406,957.5,<h1>girl</h1><br><br><br> Please press space as soon as you recall the target.,32,32,1,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,345,635786,0.0-345.0,chick,girl,chick,,,,7,,,,,,1,True,True,0.624724496623479,4,Correct,999.0,999.0,0.16424629101942265,0.23872321106882238
5251,77408,759.299999982119,<h1>sauce</h1><br><br><br> Please press space as soon as you recall the target.,32,32,2,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,349,640466,0.0-349.0,fondue,sauce,fondue,,,,22,,,,,,1,False,True,0.600478527185145,4,Correct,999.0,999.0,0.23337550001053423,0.21194081765276304
5252,77410,1106.09999999404,<h1>crow</h1><br><br><br> Please press space as soon as you recall the target.,32,32,3,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,353,648148,0.0-353.0,bird,crow,bird,,,,8,,,,,,1,False,True,0.999999881451747,5,Correct,999.0,999.0,0.21694948389580687,0.20431963877393686
5253,77412,1195.5,<h1>pulley</h1><br><br><br> Please press space as soon as you recall the target.,32,32,4,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,357,652625,0.0-357.0,crank,pulley,crank,,,,2,,,,,,1,True,True,0.999999982961594,5,Correct,999.0,999.0,0.2363476390186341,0.22403066572923153
5254,77414,1233.90000000596,<h1>dial</h1><br><br><br> Please press space as soon as you recall the target.,32,32,5,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,361,657134,0.0-361.0,chest,dial,chest,,,,3,,,,,,1,False,True,0.197907306417201,1,Correct,999.0,999.0,0.14851320768168663,0.21847830191293513
5255,77416,1284.20000001788,<h1>domino</h1><br><br><br> Please press space as soon as you recall the target.,32,32,6,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,365,661621,0.0-365.0,statue,domino,statue,,,,9,,,,,,1,True,True,0.110843714578772,1,Correct,999.0,999.0,0.0625146816261419,0.1211060500258539
5256,77418,2025.10000002384,<h1>cape</h1><br><br><br> Please press space as soon as you recall the target.,32,32,7,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,369,666940,0.0-369.0,chime,cape,chime,,,,5,,,,,,1,True,True,0.257361994057368,2,Correct,999.0,999.0,0.2332067162899564,0.18244544876241098
5257,77420,1177.69999998808,<h1>coat</h1><br><br><br> Please press space as soon as you recall the target.,32,32,8,CuePresentation,False,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,373,671793,0.0-373.0,bear,coat,boar,,,,6,,,,,,0,False,True,0.281532111177466,2,Intrusion,0.2774300711642514,0.3099752844510866,0.2634781504294033,0.1950764252284183
5258,77422,1390.29999998212,<h1>dough</h1><br><br><br> Please press space as soon as you recall the target.,32,32,9,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,377,678470,0.0-377.0,tomato,dough,tomato,,,,4,,,,,,1,True,True,0.445283558369461,3,Correct,999.0,999.0,0.26702344511107906,0.23176343154479304
5259,77424,1498.90000000596,<h1>goblet</h1><br><br><br> Please press space as soon as you recall the target.,32,32,10,CuePresentation,True,True,1,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,381,683847,0.0-381.0,vial,goblet,vial,,,,18,,,,,,1,False,True,0.665338846800113,4,Correct,999.0,999.0,0.24592580091018373,0.3008593741780033
5260,77492,1103.40000000596,<h1>suit</h1><br><br><br> Please press space as soon as you recall the target.,32,2,1,CuePresentation,True,True,2,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,489,842095,0.0-489.0,sheet,suit,sheet,,,,2,,,,,,1,True,True,0.153411380957624,1,Correct,999.0,999.0,0.12701693113808024,0.18891273514797333
5261,77494,786.699999988079,<h1>squid</h1><br><br><br> Please press space as soon as you recall the target.,32,2,2,CuePresentation,True,True,2,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,493,846181,0.0-493.0,fish,squid,fish,,,,1,,,,,,1,False,True,0.752440606490791,4,Correct,999.0,999.0,0.34637432214358016,0.15939126140630688
5262,77592,1372.5,<h1>chili</h1><br><br><br> Please press space as soon as you recall the target.,32,12,1,CuePresentation,False,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,681,1155736,0.0-681.0,clvoe,chili,clove,,,,9,,,,,,0,True,True,0.713132070649667,4,Misspelled Intrusion,999.0,999.0,0.19206448803029713,0.1821141830089644
5263,77594,690.300000011921,<h1>sheath</h1><br><br><br> Please press space as soon as you recall the target.,32,12,2,CuePresentation,True,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,685,1159699,0.0-685.0,knife,sheath,knife,,,,10,,,,,,1,False,True,0.735375776651981,4,Correct,999.0,999.0,0.2948571822001191,0.23385930699535296
5264,77596,1171.79999998212,<h1>cobra</h1><br><br><br> Please press space as soon as you recall the target.,32,12,3,CuePresentation,True,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,689,1164155,0.0-689.0,coyote,cobra,coyote,,,,5,,,,,,1,True,True,0.579578025639824,3,Correct,999.0,999.0,0.3107541593254819,0.2144391504539586
5265,77598,1015.39999997616,<h1>frame</h1><br><br><br> Please press space as soon as you recall the target.,32,12,4,CuePresentation,True,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,693,1168818,0.0-693.0,mast,frame,mast,,,,6,,,,,,1,False,True,0.455237418240569,3,Correct,999.0,999.0,0.2259200997188134,0.151896996287004
5266,77600,1054.5,<h1>moth</h1><br><br><br> Please press space as soon as you recall the target.,32,12,5,CuePresentation,True,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,697,1173065,0.0-697.0,fungus,moth,fungus,,,,11,,,,,,1,False,True,0.421186232744235,3,Correct,999.0,999.0,0.21976617059777673,0.2317134205716299
5267,77602,767.699999988079,<h1>hawk</h1><br><br><br> Please press space as soon as you recall the target.,32,12,6,CuePresentation,True,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,701,1176962,0.0-701.0,eagle,hawk,eagle,,,,2,,,,,,1,True,True,1.00000004736111,5,Correct,999.0,999.0,0.2512802702364903,0.21724755309446228
5268,77604,2550.59999999404,<h1>watch</h1><br><br><br> Please press space as soon as you recall the target.,32,12,7,CuePresentation,False,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,705,1182802,0.0-705.0,0,watch,sponge,,,,1,,,,,,0,False,True,0.17659200800734,1,Omission,999.0,999.0,0.13152690313944423,0.2523289848277941
5269,77606,690.09999999404,<h1>fossil</h1><br><br><br> Please press space as soon as you recall the target.,32,12,8,CuePresentation,True,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,709,1186105,0.0-709.0,lion,fossil,lion,,,,7,,,,,,1,True,True,0.196524623623291,1,Correct,999.0,999.0,0.12889149601520683,0.19323765430702242
5270,77608,980.799999982119,<h1>jacket</h1><br><br><br> Please press space as soon as you recall the target.,32,12,9,CuePresentation,True,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,713,1190034,0.0-713.0,blazer,jacket,blazer,,,,12,,,,,,1,False,True,1.00000002728999,5,Correct,999.0,999.0,0.2662396089941389,0.23288686270796385
5271,77610,1083.0,<h1>prism</h1><br><br><br> Please press space as soon as you recall the target.,32,12,10,CuePresentation,True,True,3,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,717,1195512,0.0-717.0,ring,prism,ring,,,,4,,,,,,1,True,True,0.359066430514316,2,Correct,999.0,999.0,0.17589245782879037,0.24416170014165026
5272,77738,858.09999999404,<h1>knob</h1><br><br><br> Please press space as soon as you recall the target.,32,22,1,CuePresentation,True,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,985,1641198,0.0-985.0,button,knob,button,,,,1,,,,,,1,False,True,0.874543616124306,5,Correct,999.0,999.0,0.25691225223718955,0.20769138578043503
5273,77740,626.699999988079,<h1>otter</h1><br><br><br> Please press space as soon as you recall the target.,32,22,2,CuePresentation,True,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,989,1644964,0.0-989.0,iguana,otter,iguana,,,,4,,,,,,1,True,True,0.866536373711664,5,Correct,999.0,999.0,0.2233298797424267,0.22168741361723238
5274,77742,879.5,<h1>dagger</h1><br><br><br> Please press space as soon as you recall the target.,32,22,3,CuePresentation,True,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,993,1650718,0.0-993.0,ankle,dagger,ankle,,,,9,,,,,,1,True,True,0.180840465787966,1,Correct,999.0,999.0,0.2216568632975201,0.20595405523827898
5275,77744,860.0,<h1>tape</h1><br><br><br> Please press space as soon as you recall the target.,32,22,4,CuePresentation,True,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,997,1655615,0.0-997.0,wire,tape,wire,,,,5,,,,,,1,True,True,0.501096990479819,3,Correct,999.0,999.0,0.19938088990802325,0.24322306625428264
5276,77746,5068.90000000596,<h1>paper</h1><br><br><br> Please press space as soon as you recall the target.,32,22,5,CuePresentation,False,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,1001,1663279,0.0-1001.0,0,paper,pipe,,,,2,,,,,,0,True,True,0.258097566940599,2,Omission,999.0,999.0,0.1687525449028796,0.2160681832497961
5277,77748,1130.40000000596,<h1>parrot</h1><br><br><br> Please press space as soon as you recall the target.,32,22,6,CuePresentation,False,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,1005,1667137,0.0-1005.0,iguana,parrot,turtle,,,,7,,,,,,0,True,True,0.65206421477411,4,Intrusion,0.6520642147741101,1.0000001133162875,0.21885807921712028,0.22679389359193608
5278,77750,1153.09999999404,<h1>quiche</h1><br><br><br> Please press space as soon as you recall the target.,32,22,7,CuePresentation,True,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,1009,1671844,0.0-1009.0,pasta,quiche,pasta,,,,17,,,,,,1,False,True,1.00000006075905,5,Correct,999.0,999.0,0.17177504907651403,0.1520554059412156
5279,77752,1358.30000001192,<h1>knee</h1><br><br><br> Please press space as soon as you recall the target.,32,22,8,CuePresentation,True,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,1013,1676161,0.0-1013.0,wrist,knee,wrist,,,,12,,,,,,1,False,True,0.669356171840164,4,Correct,999.0,999.0,0.20017031560367016,0.25181003133203084
5280,77754,1008.80000001192,<h1>tank</h1><br><br><br> Please press space as soon as you recall the target.,32,22,9,CuePresentation,True,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,1017,1681001,0.0-1017.0,bumper,tank,bumper,,,,15,,,,,,1,False,True,0.337314081016891,2,Correct,999.0,999.0,0.17122616290150006,0.22274479933499586
5281,77756,1156.80000001192,<h1>stem</h1><br><br><br> Please press space as soon as you recall the target.,32,22,10,CuePresentation,True,True,4,,,True,7_8_2023_11_27_23,w66rqu5oh9vxkzv,html-keyboard-response,1021,1685501,0.0-1021.0,stump,stem,stump,,,,3,,,,,,1,False,True,0.402091789020628,3,Correct,999.0,999.0,0.1946850772893433,0.24070842489301025
5282,77879,13583.400000006,<h1>bacon</h1><br><br><br> Please press space as soon as you recall the target.,32,20,1,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,249,605581,0.0-249.0,hotdog,bacon,hotdog,,,,18,,,,,,1,False,True,0.654814915149301,4,Correct,999.0,999.0,0.17319864266835722,0.17134654452370796
5283,77881,64937.299999997,<h1>knob</h1><br><br><br> Please press space as soon as you recall the target.,32,20,2,CuePresentation,False,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,253,677541,0.0-253.0,door,knob,button,,,,1,,,,,,0,False,True,0.874543616124306,5,Intrusion,0.3477226367801451,0.3390144769966631,0.27948731841788066,0.224820946667448
5284,77883,96319.799999997,<h1>tablet</h1><br><br><br> Please press space as soon as you recall the target.,32,20,3,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,257,780145,0.0-257.0,chip,tablet,chip,,,,4,,,,,,1,True,True,0.423135805458718,3,Correct,999.0,999.0,0.21305710025964592,0.23342742956163376
5285,77885,80573.400000006,<h1>tape</h1><br><br><br> Please press space as soon as you recall the target.,32,20,4,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,261,865028,0.0-261.0,wire,tape,wire,,,,8,,,,,,1,False,True,0.501096990479819,3,Correct,999.0,999.0,0.2239635892209432,0.2696148396484561
5286,77887,86241.799999997,<h1>blazer</h1><br><br><br> Please press space as soon as you recall the target.,32,20,5,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,265,955515,0.0-265.0,jack,blazer,jacket,,,,2,,,,,,1,True,True,1.00000002728999,5,Correct,999.0,999.0,0.3293810762841769,0.31173320915244496
5287,77889,2095.0,<h1>filter</h1><br><br><br> Please press space as soon as you recall the target.,32,20,6,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,269,964627,0.0-269.0,vacuum,filter,vacuum,,,,17,,,,,,1,False,True,0.614644204708111,4,Correct,999.0,999.0,0.23923488268662366,0.23476598323597722
5288,77891,28716.200000003,<h1>hanger</h1><br><br><br> Please press space as soon as you recall the target.,32,20,7,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,273,998164,0.0-273.0,lim,hanger,lime,,,,10,,,,,,1,False,True,0.177170693013488,1,Correct,999.0,999.0,0.23410289695432154,0.18358467925564326
5289,77893,2998.20000000298,<h1>knee</h1><br><br><br> Please press space as soon as you recall the target.,32,20,8,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,277,1008186,0.0-277.0,wrist,knee,wrist,,,,5,,,,,,1,True,True,0.669356171840164,4,Correct,999.0,999.0,0.1460161961718043,0.20796909127198018
5290,77895,12726.8000000119,<h1>noose</h1><br><br><br> Please press space as soon as you recall the target.,32,20,9,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,281,1025163,0.0-281.0,ramp,noose,ramp,,,,7,,,,,,1,True,True,0.322929995896929,2,Correct,999.0,999.0,0.2666161699880994,0.11201223113165586
5291,77897,42835.1999999881,<h1>blower</h1><br><br><br> Please press space as soon as you recall the target.,32,20,10,CuePresentation,True,True,1,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,285,1072076,0.0-285.0,faucet,blower,faucet,,,,9,,,,,,1,True,True,0.127666791564387,1,Correct,999.0,999.0,0.17652138950714688,0.21665920505778677
5292,77983,4460.59999999404,<h1>boot</h1><br><br><br> Please press space as soon as you recall the target.,32,8,1,CuePresentation,True,True,2,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,441,1467279,0.0-441.0,moss,boot,moss,,,,2,,,,,,1,True,True,0.223088852677818,2,Correct,999.0,999.0,0.22474585690337856,0.2503266104553676
5293,77985,5339.20000000298,<h1>wand</h1><br><br><br> Please press space as soon as you recall the target.,32,8,2,CuePresentation,True,True,2,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,445,1475863,0.0-445.0,money,wand,money,,,,8,,,,,,1,False,True,0.215125963179727,2,Correct,999.0,999.0,0.17533449445310087,0.09657764888851285
5294,77987,3244.80000001192,<h1>heater</h1><br><br><br> Please press space as soon as you recall the target.,32,8,3,CuePresentation,True,True,2,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,449,1483097,0.0-449.0,tripod,heater,tripod,,,,3,,,,,,1,False,True,0.426391146408292,3,Correct,999.0,999.0,0.1680377969633232,0.16715202135264362
5295,77989,4428.79999999702,<h1>tiara</h1><br><br><br> Please press space as soon as you recall the target.,32,8,4,CuePresentation,False,True,2,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,453,1492137,0.0-453.0,skirt,tiara,kilt,,,,7,,,,,,0,True,True,0.750416700964624,4,Intrusion,0.7126793320268248,0.6695490324269945,0.1895638216672952,0.2281202197560284
5296,77991,3400.5,<h1>chalk</h1><br><br><br> Please press space as soon as you recall the target.,32,8,5,CuePresentation,True,True,2,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,457,1500269,0.0-457.0,cloak,chalk,cloak,,,,4,,,,,,1,True,True,0.143585884717132,1,Correct,999.0,999.0,0.220571110047892,0.2714652780594207
5297,77993,2349.39999999106,<h1>bolt</h1><br><br><br> Please press space as soon as you recall the target.,32,8,6,CuePresentation,False,True,2,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,461,1506915,0.0-461.0,shirt,bolt,towel,,,,5,,,,,,0,True,True,0.275631401009094,2,Intrusion,0.19217868178916378,0.40128004081099455,0.19708015370451315,0.2851171893035152
5298,77995,6289.0,<h1>berry</h1><br><br><br> Please press space as soon as you recall the target.,32,8,7,CuePresentation,True,True,2,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,465,1517816,0.0-465.0,pear,berry,pear,,,,6,,,,,,1,False,True,0.83115578987111,5,Correct,999.0,999.0,0.2461459303407071,0.1867152486387558
5299,77997,4293.29999999702,<h1>beetle</h1><br><br><br> Please press space as soon as you recall the target.,32,8,8,CuePresentation,True,True,2,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,469,1525894,0.0-469.0,kitten,beetle,kitten,,,,1,,,,,,1,False,True,0.316639554830722,2,Correct,999.0,999.0,0.17216635263829883,0.1591439532720757
5300,78149,10254.5,<h1>tongs</h1><br><br><br> Please press space as soon as you recall the target.,32,30,1,CuePresentation,False,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,801,2335326,0.0-801.0,skweer,tongs,skewer,,,,20,,,,,,0,False,True,0.999999996637915,5,Misspelled Intrusion,999.0,999.0,0.2938823205768966,0.28170787788618934
5301,78151,4431.5,<h1>sushi</h1><br><br><br> Please press space as soon as you recall the target.,32,30,2,CuePresentation,False,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,805,2346779,0.0-805.0,fish,sushi,sundae,,,,12,,,,,,0,False,True,0.610210725864509,4,Intrusion,0.38771198625956027,0.3015169603443411,0.151473229450052,0.19200189926455005
5302,78153,24680.200000003,<h1>eraser</h1><br><br><br> Please press space as soon as you recall the target.,32,30,3,CuePresentation,True,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,809,2375079,0.0-809.0,mirror,eraser,mirror,,,,9,,,,,,1,True,True,0.240063744300811,2,Correct,999.0,999.0,0.03431811767343597,0.20433381594040173
5303,78155,4937.69999998808,<h1>girl</h1><br><br><br> Please press space as soon as you recall the target.,32,30,4,CuePresentation,True,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,813,2385658,0.0-813.0,chick,girl,chick,,,,8,,,,,,1,False,True,0.624724496623479,4,Correct,999.0,999.0,0.1586919905250503,0.22986871525656188
5304,78157,23282.0,<h1>sponge</h1><br><br><br> Please press space as soon as you recall the target.,32,30,5,CuePresentation,True,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,817,2412887,0.0-817.0,water,sponge,watch,,,,7,,,,,,1,True,True,0.17659200800734,1,Correct,999.0,999.0,0.25936724467065325,0.16584977824554706
5305,78159,1547.79999999702,<h1>fish</h1><br><br><br> Please press space as soon as you recall the target.,32,30,6,CuePresentation,False,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,821,2419856,0.0-821.0,sushi,fish,squid,,,,19,,,,,,0,False,True,0.752440606490791,4,Misspelled Intrusion,999.0,999.0,0.23015491990328585,0.23489747939000763
5306,78161,7078.90000000596,<h1>crow</h1><br><br><br> Please press space as soon as you recall the target.,32,30,7,CuePresentation,False,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,825,2431438,0.0-825.0,hawk,crow,bird,,,,13,,,,,,0,False,True,0.999999881451747,5,Intrusion,0.6236376558829618,0.6236376558829618,0.2118534849762489,0.19826475400253335
5307,78163,28774.200000003,<h1>spoon</h1><br><br><br> Please press space as soon as you recall the target.,32,30,8,CuePresentation,False,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,829,2464677,0.0-829.0,scoop,spoon,saucer,,,,2,,,,,,0,True,True,0.999999996637915,5,Intrusion,0.6251160038124208,0.6251160038124208,0.2938823205768966,0.2817078778861894
5308,78165,7205.60000000894,<h1>banner</h1><br><br><br> Please press space as soon as you recall the target.,32,30,9,CuePresentation,True,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,833,2475641,0.0-833.0,flag,banner,flag,,,,4,,,,,,1,True,True,0.616673037290324,4,Correct,999.0,999.0,0.1404603437381184,0.15249173232964272
5309,78167,3969.69999998808,<h1>tinsel</h1><br><br><br> Please press space as soon as you recall the target.,32,30,10,CuePresentation,True,True,3,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,837,2485709,0.0-837.0,napkin,tinsel,napkin,,,,5,,,,,,1,True,True,0.433620537301468,3,Correct,999.0,999.0,0.22720404271141764,0.24306450427804122
5310,78259,5348.09999999404,<h1>zipper</h1><br><br><br> Please press space as soon as you recall the target.,32,10,1,CuePresentation,True,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1009,2947580,0.0-1009.0,buckle,zipper,buckle,,,,7,,,,,,1,True,True,0.948896955583809,5,Correct,999.0,999.0,0.31733748659260125,0.2869993279584712
5311,78261,7867.5,<h1>earwig</h1><br><br><br> Please press space as soon as you recall the target.,32,10,2,CuePresentation,True,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1013,2961722,0.0-1013.0,walnut,earwig,walnut,,,,9,,,,,,1,True,True,0.242173377562161,2,Correct,999.0,999.0,0.12044423433438062,0.2031988028690568
5312,78263,10332.8000000119,<h1>hinge</h1><br><br><br> Please press space as soon as you recall the target.,32,10,3,CuePresentation,False,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1017,2976690,0.0-1017.0,rockeryt,hinge,racket,,,,8,,,,,,0,False,True,0.649333502230905,4,Misspelled Intrusion,999.0,999.0,0.2787150230498366,0.21393913618218996
5313,78265,3994.39999999106,<h1>hummus</h1><br><br><br> Please press space as soon as you recall the target.,32,10,4,CuePresentation,True,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1021,2985182,0.0-1021.0,slicer,hummus,slicer,,,,3,,,,,,1,False,True,0.500551068441678,3,Correct,999.0,999.0,0.19491309865767364,0.21594464959147247
5314,78267,1074.20000000298,<h1>altar</h1><br><br><br> Please press space as soon as you recall the target.,32,10,5,CuePresentation,True,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1025,2990391,0.0-1025.0,rosart,altar,rosary,,,,5,,,,,,1,True,True,0.461896339092241,3,Correct,999.0,999.0,0.1611546099007561,0.06006252108515638
5315,78269,988.70000000298,<h1>dagger</h1><br><br><br> Please press space as soon as you recall the target.,32,10,6,CuePresentation,True,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1029,2998400,0.0-1029.0,ankle,dagger,ankle,,,,2,,,,,,1,True,True,0.180840465787966,1,Correct,999.0,999.0,0.21916671179981526,0.14679125495005885
