"X","rt","stimulus","key_press","ListLength","Trial_index","Phase","correct","ExperimentalPhase","Block","word1","word2","save","date","subject_id","trial_type","trial_index","time_elapsed","internal_node_id","response","cue","target","SequenceLength","sequence","letterSeen","queriedPosition","Stimulus_type","TrialType","timeMs","timeMin","score","correct_01","validTrials","validID","W2VWordPairsSim","SimBins","Error_type"
77606,690.09999999404,"<h1>fossil</h1><br><br><br> Please press space as soon as you recall the target.",32,12,8,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",709,1186105,"0.0-709.0","lion","fossil","lion",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.196524623623291,1,"Correct"
77608,980.799999982119,"<h1>jacket</h1><br><br><br> Please press space as soon as you recall the target.",32,12,9,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",713,1190034,"0.0-713.0","blazer","jacket","blazer",NA,NA,NA,12,NA,NA,NA,NA,NA,1,"False","True",1.00000002728999,5,"Correct"
77610,1083,"<h1>prism</h1><br><br><br> Please press space as soon as you recall the target.",32,12,10,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",717,1195512,"0.0-717.0","ring","prism","ring",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.359066430514316,2,"Correct"
77738,858.09999999404,"<h1>knob</h1><br><br><br> Please press space as soon as you recall the target.",32,22,1,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",985,1641198,"0.0-985.0","button","knob","button",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.874543616124306,5,"Correct"
77740,626.699999988079,"<h1>otter</h1><br><br><br> Please press space as soon as you recall the target.",32,22,2,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",989,1644964,"0.0-989.0","iguana","otter","iguana",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.866536373711664,5,"Correct"
77742,879.5,"<h1>dagger</h1><br><br><br> Please press space as soon as you recall the target.",32,22,3,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",993,1650718,"0.0-993.0","ankle","dagger","ankle",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.180840465787966,1,"Correct"
77744,860,"<h1>tape</h1><br><br><br> Please press space as soon as you recall the target.",32,22,4,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",997,1655615,"0.0-997.0","wire","tape","wire",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.501096990479819,3,"Correct"
77746,5068.90000000596,"<h1>paper</h1><br><br><br> Please press space as soon as you recall the target.",32,22,5,"CuePresentation",FALSE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",1001,1663279,"0.0-1001.0","0","paper","pipe",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","True",0.258097566940599,2,"Omission"
77748,1130.40000000596,"<h1>parrot</h1><br><br><br> Please press space as soon as you recall the target.",32,22,6,"CuePresentation",FALSE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",1005,1667137,"0.0-1005.0","iguana","parrot","turtle",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","True",0.65206421477411,4,"Intrusion"
77750,1153.09999999404,"<h1>quiche</h1><br><br><br> Please press space as soon as you recall the target.",32,22,7,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",1009,1671844,"0.0-1009.0","pasta","quiche","pasta",NA,NA,NA,17,NA,NA,NA,NA,NA,1,"False","True",1.00000006075905,5,"Correct"
77752,1358.30000001192,"<h1>knee</h1><br><br><br> Please press space as soon as you recall the target.",32,22,8,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",1013,1676161,"0.0-1013.0","wrist","knee","wrist",NA,NA,NA,12,NA,NA,NA,NA,NA,1,"False","True",0.669356171840164,4,"Correct"
77754,1008.80000001192,"<h1>tank</h1><br><br><br> Please press space as soon as you recall the target.",32,22,9,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",1017,1681001,"0.0-1017.0","bumper","tank","bumper",NA,NA,NA,15,NA,NA,NA,NA,NA,1,"False","True",0.337314081016891,2,"Correct"
77756,1156.80000001192,"<h1>stem</h1><br><br><br> Please press space as soon as you recall the target.",32,22,10,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_11_27_23","w66rqu5oh9vxkzv","html-keyboard-response",1021,1685501,"0.0-1021.0","stump","stem","stump",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.402091789020628,3,"Correct"
77879,13583.400000006,"<h1>bacon</h1><br><br><br> Please press space as soon as you recall the target.",32,20,1,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",249,605581,"0.0-249.0","hotdog","bacon","hotdog",NA,NA,NA,18,NA,NA,NA,NA,NA,1,"False","True",0.654814915149301,4,"Correct"
77881,64937.299999997,"<h1>knob</h1><br><br><br> Please press space as soon as you recall the target.",32,20,2,"CuePresentation",FALSE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",253,677541,"0.0-253.0","door","knob","button",NA,NA,NA,1,NA,NA,NA,NA,NA,0,"False","True",0.874543616124306,5,"Intrusion"
77883,96319.799999997,"<h1>tablet</h1><br><br><br> Please press space as soon as you recall the target.",32,20,3,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",257,780145,"0.0-257.0","chip","tablet","chip",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.423135805458718,3,"Correct"
77885,80573.400000006,"<h1>tape</h1><br><br><br> Please press space as soon as you recall the target.",32,20,4,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",261,865028,"0.0-261.0","wire","tape","wire",NA,NA,NA,8,NA,NA,NA,NA,NA,1,"False","True",0.501096990479819,3,"Correct"
77887,86241.799999997,"<h1>blazer</h1><br><br><br> Please press space as soon as you recall the target.",32,20,5,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",265,955515,"0.0-265.0","jack","blazer","jacket",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",1.00000002728999,5,"Correct"
77889,2095,"<h1>filter</h1><br><br><br> Please press space as soon as you recall the target.",32,20,6,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",269,964627,"0.0-269.0","vacuum","filter","vacuum",NA,NA,NA,17,NA,NA,NA,NA,NA,1,"False","True",0.614644204708111,4,"Correct"
77891,28716.200000003,"<h1>hanger</h1><br><br><br> Please press space as soon as you recall the target.",32,20,7,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",273,998164,"0.0-273.0","lim","hanger","lime",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","True",0.177170693013488,1,"Correct"
77893,2998.20000000298,"<h1>knee</h1><br><br><br> Please press space as soon as you recall the target.",32,20,8,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",277,1008186,"0.0-277.0","wrist","knee","wrist",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.669356171840164,4,"Correct"
77895,12726.8000000119,"<h1>noose</h1><br><br><br> Please press space as soon as you recall the target.",32,20,9,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",281,1025163,"0.0-281.0","ramp","noose","ramp",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.322929995896929,2,"Correct"
77897,42835.1999999881,"<h1>blower</h1><br><br><br> Please press space as soon as you recall the target.",32,20,10,"CuePresentation",TRUE,"True",1,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",285,1072076,"0.0-285.0","faucet","blower","faucet",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.127666791564387,1,"Correct"
77983,4460.59999999404,"<h1>boot</h1><br><br><br> Please press space as soon as you recall the target.",32,8,1,"CuePresentation",TRUE,"True",2,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",441,1467279,"0.0-441.0","moss","boot","moss",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.223088852677818,2,"Correct"
77985,5339.20000000298,"<h1>wand</h1><br><br><br> Please press space as soon as you recall the target.",32,8,2,"CuePresentation",TRUE,"True",2,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",445,1475863,"0.0-445.0","money","wand","money",NA,NA,NA,8,NA,NA,NA,NA,NA,1,"False","True",0.215125963179727,2,"Correct"
77987,3244.80000001192,"<h1>heater</h1><br><br><br> Please press space as soon as you recall the target.",32,8,3,"CuePresentation",TRUE,"True",2,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",449,1483097,"0.0-449.0","tripod","heater","tripod",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.426391146408292,3,"Correct"
77989,4428.79999999702,"<h1>tiara</h1><br><br><br> Please press space as soon as you recall the target.",32,8,4,"CuePresentation",FALSE,"True",2,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",453,1492137,"0.0-453.0","skirt","tiara","kilt",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","True",0.750416700964624,4,"Intrusion"
77991,3400.5,"<h1>chalk</h1><br><br><br> Please press space as soon as you recall the target.",32,8,5,"CuePresentation",TRUE,"True",2,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",457,1500269,"0.0-457.0","cloak","chalk","cloak",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.143585884717132,1,"Correct"
77993,2349.39999999106,"<h1>bolt</h1><br><br><br> Please press space as soon as you recall the target.",32,8,6,"CuePresentation",FALSE,"True",2,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",461,1506915,"0.0-461.0","shirt","bolt","towel",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","True",0.275631401009094,2,"Intrusion"
77995,6289,"<h1>berry</h1><br><br><br> Please press space as soon as you recall the target.",32,8,7,"CuePresentation",TRUE,"True",2,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",465,1517816,"0.0-465.0","pear","berry","pear",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","True",0.83115578987111,5,"Correct"
77997,4293.29999999702,"<h1>beetle</h1><br><br><br> Please press space as soon as you recall the target.",32,8,8,"CuePresentation",TRUE,"True",2,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",469,1525894,"0.0-469.0","kitten","beetle","kitten",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.316639554830722,2,"Correct"
78149,10254.5,"<h1>tongs</h1><br><br><br> Please press space as soon as you recall the target.",32,30,1,"CuePresentation",FALSE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",801,2335326,"0.0-801.0","skweer","tongs","skewer",NA,NA,NA,20,NA,NA,NA,NA,NA,0,"False","True",0.999999996637915,5,"Misspelled Intrusion"
78151,4431.5,"<h1>sushi</h1><br><br><br> Please press space as soon as you recall the target.",32,30,2,"CuePresentation",FALSE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",805,2346779,"0.0-805.0","fish","sushi","sundae",NA,NA,NA,12,NA,NA,NA,NA,NA,0,"False","True",0.610210725864509,4,"Intrusion"
78153,24680.200000003,"<h1>eraser</h1><br><br><br> Please press space as soon as you recall the target.",32,30,3,"CuePresentation",TRUE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",809,2375079,"0.0-809.0","mirror","eraser","mirror",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.240063744300811,2,"Correct"
78155,4937.69999998808,"<h1>girl</h1><br><br><br> Please press space as soon as you recall the target.",32,30,4,"CuePresentation",TRUE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",813,2385658,"0.0-813.0","chick","girl","chick",NA,NA,NA,8,NA,NA,NA,NA,NA,1,"False","True",0.624724496623479,4,"Correct"
78157,23282,"<h1>sponge</h1><br><br><br> Please press space as soon as you recall the target.",32,30,5,"CuePresentation",TRUE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",817,2412887,"0.0-817.0","water","sponge","watch",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.17659200800734,1,"Correct"
78159,1547.79999999702,"<h1>fish</h1><br><br><br> Please press space as soon as you recall the target.",32,30,6,"CuePresentation",FALSE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",821,2419856,"0.0-821.0","sushi","fish","squid",NA,NA,NA,19,NA,NA,NA,NA,NA,0,"False","True",0.752440606490791,4,"Misspelled Intrusion"
78161,7078.90000000596,"<h1>crow</h1><br><br><br> Please press space as soon as you recall the target.",32,30,7,"CuePresentation",FALSE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",825,2431438,"0.0-825.0","hawk","crow","bird",NA,NA,NA,13,NA,NA,NA,NA,NA,0,"False","True",0.999999881451747,5,"Intrusion"
78163,28774.200000003,"<h1>spoon</h1><br><br><br> Please press space as soon as you recall the target.",32,30,8,"CuePresentation",FALSE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",829,2464677,"0.0-829.0","scoop","spoon","saucer",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","True",0.999999996637915,5,"Intrusion"
78165,7205.60000000894,"<h1>banner</h1><br><br><br> Please press space as soon as you recall the target.",32,30,9,"CuePresentation",TRUE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",833,2475641,"0.0-833.0","flag","banner","flag",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.616673037290324,4,"Correct"
78167,3969.69999998808,"<h1>tinsel</h1><br><br><br> Please press space as soon as you recall the target.",32,30,10,"CuePresentation",TRUE,"True",3,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",837,2485709,"0.0-837.0","napkin","tinsel","napkin",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.433620537301468,3,"Correct"
78259,5348.09999999404,"<h1>zipper</h1><br><br><br> Please press space as soon as you recall the target.",32,10,1,"CuePresentation",TRUE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1009,2947580,"0.0-1009.0","buckle","zipper","buckle",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.948896955583809,5,"Correct"
78261,7867.5,"<h1>earwig</h1><br><br><br> Please press space as soon as you recall the target.",32,10,2,"CuePresentation",TRUE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1013,2961722,"0.0-1013.0","walnut","earwig","walnut",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.242173377562161,2,"Correct"
78263,10332.8000000119,"<h1>hinge</h1><br><br><br> Please press space as soon as you recall the target.",32,10,3,"CuePresentation",FALSE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1017,2976690,"0.0-1017.0","rockeryt","hinge","racket",NA,NA,NA,8,NA,NA,NA,NA,NA,0,"False","True",0.649333502230905,4,"Misspelled Intrusion"
78265,3994.39999999106,"<h1>hummus</h1><br><br><br> Please press space as soon as you recall the target.",32,10,4,"CuePresentation",TRUE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1021,2985182,"0.0-1021.0","slicer","hummus","slicer",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.500551068441678,3,"Correct"
78267,1074.20000000298,"<h1>altar</h1><br><br><br> Please press space as soon as you recall the target.",32,10,5,"CuePresentation",TRUE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1025,2990391,"0.0-1025.0","rosart","altar","rosary",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.461896339092241,3,"Correct"
78269,988.70000000298,"<h1>dagger</h1><br><br><br> Please press space as soon as you recall the target.",32,10,6,"CuePresentation",TRUE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1029,2998400,"0.0-1029.0","ankle","dagger","ankle",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.180840465787966,1,"Correct"
78271,491.59999999404,"<h1>skunk</h1><br><br><br> Please press space as soon as you recall the target.",32,10,7,"CuePresentation",TRUE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1033,3005916,"0.0-1033.0","rope","skunk","rope",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.323396853922166,2,"Correct"
78273,3668.79999999702,"<h1>vial</h1><br><br><br> Please press space as soon as you recall the target.",32,10,8,"CuePresentation",FALSE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1037,3015836,"0.0-1037.0","cup","vial","goblet",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",0.665338846800113,4,"Intrusion"
78275,1215.90000000596,"<h1>teabag</h1><br><br><br> Please press space as soon as you recall the target.",32,10,9,"CuePresentation",TRUE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1041,3021284,"0.0-1041.0","coffee","teabag","coffee",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","True",0.806588166583034,5,"Correct"
78277,5856.89999999106,"<h1>leash</h1><br><br><br> Please press space as soon as you recall the target.",32,10,10,"CuePresentation",FALSE,"True",4,"","","True","12_8_2023_8_28_54","waduha11eo8muny","html-keyboard-response",1045,3031405,"0.0-1045.0","dog","leash","drink",NA,NA,NA,10,NA,NA,NA,NA,NA,0,"False","True",0.108463556475143,1,"Intrusion"
78394,7607.5,"<h1>melon</h1><br><br><br> Please press space as soon as you recall the target.",32,18,1,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",233,645820,"0.0-233.0","0","melon","radish",NA,NA,NA,11,NA,NA,NA,NA,NA,0,"False","False",0.568227410855373,3,"Omission"
78396,3702.89999999851,"<h1>skewer</h1><br><br><br> Please press space as soon as you recall the target.",32,18,2,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",237,652302,"0.0-237.0","bonsai","skewer","tongs",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","False",0.999999996637915,5,"Intrusion"
78398,1712.20000000298,"<h1>tripod</h1><br><br><br> Please press space as soon as you recall the target.",32,18,3,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",241,658285,"0.0-241.0","hangar","tripod","heater",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","False",0.426391146408292,3,"Intrusion"
78400,1785.19999999925,"<h1>skunk</h1><br><br><br> Please press space as soon as you recall the target.",32,18,4,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",245,664020,"0.0-245.0","0","skunk","rope",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","False",0.323396853922166,2,"Omission"
78402,1275.30000000075,"<h1>horse</h1><br><br><br> Please press space as soon as you recall the target.",32,18,5,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",249,669416,"0.0-249.0","pony","horse","pony",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","False",0.653305820007919,4,"Correct"
78404,2021.69999999925,"<h1>bonsai</h1><br><br><br> Please press space as soon as you recall the target.",32,18,6,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",253,674500,"0.0-253.0","0","bonsai","tulip",NA,NA,NA,8,NA,NA,NA,NA,NA,0,"False","False",0.549562972213874,3,"Omission"
78406,1607.90000000224,"<h1>berry</h1><br><br><br> Please press space as soon as you recall the target.",32,18,7,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",257,678938,"0.0-257.0","pear","berry","pear",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","False",0.83115578987111,5,"Correct"
78408,1469.69999999925,"<h1>coal</h1><br><br><br> Please press space as soon as you recall the target.",32,18,8,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",261,683718,"0.0-261.0","0","coal","globe",NA,NA,NA,9,NA,NA,NA,NA,NA,0,"True","False",0.0521687423182363,1,"Omission"
78410,1657,"<h1>soda</h1><br><br><br> Please press space as soon as you recall the target.",32,18,9,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",265,688087,"0.0-265.0","0","soda","juice",NA,NA,NA,12,NA,NA,NA,NA,NA,0,"False","False",0.636879768274072,4,"Omission"
78412,1564.09999999776,"<h1>knee</h1><br><br><br> Please press space as soon as you recall the target.",32,18,10,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",269,693545,"0.0-269.0","0","knee","wrist",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","False",0.669356171840164,4,"Omission"
78492,3544,"<h1>chick</h1><br><br><br> Please press space as soon as you recall the target.",32,6,1,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",409,1044819,"0.0-409.0","girl","chick","girl",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","False",0.624724496623479,4,"Correct"
78494,1928.69999999925,"<h1>napkin</h1><br><br><br> Please press space as soon as you recall the target.",32,6,2,"CuePresentation",FALSE,"True",2,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",413,1050248,"0.0-413.0","0","napkin","tinsel",NA,NA,NA,3,NA,NA,NA,NA,NA,0,"False","False",0.433620537301468,3,"Omission"
78496,925.900000002235,"<h1>coat</h1><br><br><br> Please press space as soon as you recall the target.",32,6,3,"CuePresentation",FALSE,"True",2,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",417,1054844,"0.0-417.0","0","coat","boar",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","False",0.281532111177466,2,"Omission"
78498,1517.60000000149,"<h1>donkey</h1><br><br><br> Please press space as soon as you recall the target.",32,6,4,"CuePresentation",FALSE,"True",2,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",421,1059539,"0.0-421.0","0","donkey","throne",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","False",0.108564855475739,1,"Omission"
78500,788.699999999255,"<h1>orchid</h1><br><br><br> Please press space as soon as you recall the target.",32,6,5,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",425,1062886,"0.0-425.0","flower","orchid","flower",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","False",1.0000000758957,5,"Correct"
78502,2049.80000000075,"<h1>bear</h1><br><br><br> Please press space as soon as you recall the target.",32,6,6,"CuePresentation",FALSE,"True",2,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",429,1071133,"0.0-429.0","0","bear","grass",NA,NA,NA,1,NA,NA,NA,NA,NA,0,"False","False",0.150062414002164,1,"Omission"
78612,4493.69999999925,"<h1>cobra</h1><br><br><br> Please press space as soon as you recall the target.",32,16,1,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",649,1598613,"0.0-649.0","coyote","cobra","coyote",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","False",0.579578025639824,3,"Correct"
78614,3254.70000000298,"<h1>saucer</h1><br><br><br> Please press space as soon as you recall the target.",32,16,2,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",653,1605381,"0.0-653.0","0","saucer","spoon",NA,NA,NA,10,NA,NA,NA,NA,NA,0,"False","False",0.999999996637915,5,"Omission"
78616,3262.60000000149,"<h1>puck</h1><br><br><br> Please press space as soon as you recall the target.",32,16,3,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",657,1611555,"0.0-657.0","0","puck","beard",NA,NA,NA,13,NA,NA,NA,NA,NA,0,"False","False",0.158674531855931,1,"Omission"
78618,1729.20000000298,"<h1>pipe</h1><br><br><br> Please press space as soon as you recall the target.",32,16,4,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",661,1615578,"0.0-661.0","0","pipe","paper",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","False",0.258097566940599,2,"Omission"
78620,1359.89999999851,"<h1>fudge</h1><br><br><br> Please press space as soon as you recall the target.",32,16,5,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",665,1619526,"0.0-665.0","0","fudge","rifle",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","False",0.0253189744766434,1,"Omission"
78622,1132.5,"<h1>vial</h1><br><br><br> Please press space as soon as you recall the target.",32,16,6,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",669,1624631,"0.0-669.0","0","vial","goblet",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","False",0.665338846800113,4,"Omission"
78624,802.099999997765,"<h1>crank</h1><br><br><br> Please press space as soon as you recall the target.",32,16,7,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",673,1627907,"0.0-673.0","0","crank","pulley",NA,NA,NA,9,NA,NA,NA,NA,NA,0,"True","False",0.999999982961594,5,"Omission"
78626,1686.39999999851,"<h1>violin</h1><br><br><br> Please press space as soon as you recall the target.",32,16,8,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",677,1632077,"0.0-677.0","cello","violin","cello",NA,NA,NA,8,NA,NA,NA,NA,NA,1,"False","False",0.808485246694099,5,"Correct"
78628,943.800000000745,"<h1>tank</h1><br><br><br> Please press space as soon as you recall the target.",32,16,9,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_52_18","wgnqhxe9zt0smus","html-keyboard-response",681,1637177,"0.0-681.0","0","tank","bumper",NA,NA,NA,1,NA,NA,NA,NA,NA,0,"False","False",0.337314081016891,2,"Omission"
